policy,seed,return,length,success,caught
phase3,0,239.0,500,1,1
phase3,1,0.0,500,0,0
phase3,2,644.0,500,1,1
phase3,3,417.0,500,1,1
phase3,4,0.0,500,0,0
phase3,5,0.0,500,0,0
phase3,6,640.0,500,1,1
phase3,7,153.0,500,1,1
phase3,8,263.0,500,1,1
phase3,9,0.0,500,0,0
phase3,10,0.0,500,0,0
phase3,11,0.0,500,0,0
phase3,12,701.0,500,1,1
phase3,13,493.0,500,1,1
phase3,14,137.0,500,1,1
phase3,15,0.0,500,0,0
phase3,16,352.0,500,1,1
phase3,17,99.0,500,1,1
phase3,18,733.0,500,1,1
phase3,19,704.0,500,1,1
phase3,20,671.0,500,1,1
phase3,21,0.0,500,0,0
phase3,22,0.0,500,0,0
phase3,23,960.0,500,1,1
phase3,24,0.0,500,0,0
phase3,25,380.0,500,1,1
phase3,26,241.0,500,1,1
phase3,27,963.0,500,1,1
phase3,28,0.0,500,0,0
phase3,29,0.0,500,0,0
phase3,30,624.0,500,1,1
phase3,31,765.0,500,1,1
phase3,32,352.0,500,1,1
phase3,33,0.0,500,0,0
phase3,34,591.0,500,1,1
phase3,35,0.0,500,0,0
phase3,36,59.0,500,1,1
phase3,37,793.0,500,1,1
phase3,38,0.0,500,0,0
phase3,39,954.0,500,1,1
phase3,40,0.0,500,0,0
phase3,41,566.0,500,1,1
phase3,42,957.0,500,1,1
phase3,43,411.0,500,1,1
phase3,44,0.0,500,0,0
phase3,45,304.0,500,1,1
phase3,46,479.0,500,1,1
phase3,47,413.0,500,1,1
phase3,48,937.0,500,1,1
phase3,49,686.0,500,1,1
phase3,50,0.0,500,0,0
phase3,51,666.0,500,1,1
phase3,52,0.0,500,0,0
phase3,53,636.0,500,1,1
phase3,54,833.0,500,1,1
phase3,55,0.0,500,0,0
phase3,56,925.0,500,1,1
phase3,57,0.0,500,0,0
phase3,58,619.0,500,1,1
phase3,59,0.0,500,0,0
phase3,60,0.0,500,0,0
phase3,61,0.0,500,0,0
phase3,62,0.0,500,0,0
phase3,63,0.0,500,0,0
phase3,64,0.0,500,0,0
phase3,65,90.0,500,1,1
phase3,66,631.0,500,1,1
phase3,67,975.0,500,1,1
phase3,68,0.0,500,0,0
phase3,69,739.0,500,1,1
phase3,70,40.0,500,1,1
phase3,71,0.0,500,0,0
phase3,72,0.0,500,0,0
phase3,73,938.0,500,1,1
phase3,74,0.0,500,0,0
phase3,75,443.0,500,1,1
