policy,seed,return,length,success,caught
bc,342,527.0,500,1,1
bc,343,29.0,500,1,1
bc,344,0.0,500,0,0
bc,345,953.0,500,1,1
bc,346,0.0,500,0,0
bc,347,0.0,500,0,0
bc,348,0.0,500,0,0
bc,349,0.0,500,0,0
bc,350,0.0,500,0,0
bc,351,0.0,500,0,0
bc,352,0.0,500,0,0
bc,353,697.0,500,1,1
bc,354,0.0,500,0,0
bc,355,0.0,500,0,0
bc,356,0.0,500,0,0
bc,357,0.0,500,0,0
bc,358,0.0,500,0,0
bc,359,64.0,500,1,1
bc,360,663.0,500,1,1
bc,361,0.0,500,0,0
bc,362,0.0,500,0,0
bc,363,191.0,500,1,1
bc,364,0.0,500,0,0
bc,365,0.0,500,0,0
bc,366,462.0,500,1,1
bc,367,222.0,500,1,1
bc,368,0.0,500,0,0
bc,369,0.0,500,0,0
bc,370,0.0,500,0,0
bc,371,0.0,500,0,0
bc,372,525.0,500,1,1
bc,373,0.0,500,0,0
bc,374,0.0,500,0,0
bc,375,249.0,500,1,1
bc,376,726.0,500,1,1
bc,377,611.0,500,1,1
bc,378,176.0,500,1,1
bc,379,0.0,500,0,0
bc,380,0.0,500,0,0
bc,381,510.0,500,1,1
bc,382,0.0,500,0,0
bc,383,738.0,500,1,1
bc,384,0.0,500,0,0
bc,385,0.0,500,0,0
bc,386,155.0,500,1,1
bc,387,0.0,500,0,0
bc,388,86.0,500,1,1
bc,389,31.0,500,1,1
bc,390,773.0,500,1,1
bc,391,741.0,500,1,1
bc,392,0.0,500,0,0
bc,393,843.0,500,1,1
bc,394,953.0,500,1,1
bc,395,733.0,500,1,1
bc,396,0.0,500,0,0
bc,397,0.0,500,0,0
bc,398,0.0,500,0,0
bc,399,0.0,500,0,0
bc,400,0.0,500,0,0
bc,401,490.0,500,1,1
bc,402,0.0,500,0,0
bc,403,0.0,500,0,0
bc,404,0.0,500,0,0
bc,405,0.0,500,0,0
bc,406,90.0,500,1,1
bc,407,0.0,500,0,0
bc,408,944.0,500,1,1
bc,409,602.0,500,1,1
bc,410,62.0,500,1,1
bc,411,0.0,500,0,0
bc,412,0.0,500,0,0
bc,413,0.0,500,0,0
bc,414,0.0,500,0,0
bc,415,0.0,500,0,0
bc,416,265.0,500,1,1
bc,417,0.0,500,0,0
bc,418,0.0,500,0,0
bc,419,0.0,500,0,0
bc,420,0.0,500,0,0
bc,421,0.0,500,0,0
bc,422,0.0,500,0,0
bc,423,0.0,500,0,0
bc,424,0.0,500,0,0
bc,425,703.0,500,1,1
bc,426,703.0,500,1,1
bc,427,0.0,500,0,0
bc,428,581.0,500,1,1
bc,429,0.0,500,0,0
bc,430,0.0,500,0,0
bc,431,0.0,500,0,0
bc,432,0.0,500,0,0
bc,433,0.0,500,0,0
bc,434,0.0,500,0,0
bc,435,0.0,500,0,0
bc,436,0.0,500,0,0
bc,437,847.0,500,1,1
bc,438,882.0,500,1,1
bc,439,0.0,500,0,0
bc,440,0.0,500,0,0
bc,441,0.0,500,0,0
bc,442,0.0,500,0,0
bc,443,927.0,500,1,1
bc,444,0.0,500,0,0
bc,445,820.0,500,1,1
bc,446,0.0,500,0,0
bc,447,889.0,500,1,1
bc,448,513.0,500,1,1
bc,449,343.0,500,1,1
bc,450,0.0,500,0,0
bc,451,106.0,500,1,1
bc,452,0.0,500,0,0
bc,453,0.0,500,0,0
bc,454,0.0,500,0,0
bc,455,801.0,500,1,1
bc,456,0.0,500,0,0
bc,457,0.0,500,0,0
bc,458,304.0,500,1,1
bc,459,279.0,500,1,1
bc,460,0.0,500,0,0
bc,461,0.0,500,0,0
bc,462,932.0,500,1,1
bc,463,0.0,500,0,0
bc,464,0.0,500,0,0
bc,465,716.0,500,1,1
bc,466,0.0,500,0,0
bc,467,492.0,500,1,1
bc,468,9.0,500,1,1
bc,469,677.0,500,1,1
bc,470,418.0,500,1,1
bc,471,839.0,500,1,1
bc,472,637.0,500,1,1
bc,473,0.0,500,0,0
bc,474,718.0,500,1,1
bc,475,0.0,500,0,0
bc,476,0.0,500,0,0
bc,477,0.0,500,0,0
bc,478,19.0,500,1,1
bc,479,222.0,500,1,1
bc,480,64.0,500,1,1
bc,481,0.0,500,0,0
bc,482,887.0,500,1,1
bc,483,504.0,500,1,1
bc,484,958.0,500,1,1
bc,485,0.0,500,0,0
bc,486,78.0,500,1,1
bc,487,0.0,500,0,0
bc,488,496.0,500,1,1
bc,489,177.0,500,1,1
bc,490,748.0,500,1,1
bc,491,897.0,500,1,1
bc,492,0.0,500,0,0
bc,493,228.0,500,1,1
bc,494,0.0,500,0,0
bc,495,157.0,500,1,1
bc,496,884.0,500,1,1
bc,497,81.0,500,1,1
bc,498,0.0,500,0,0
bc,499,894.0,500,1,1
