policy,seed,return,length,success,caught
phase3,76,10.0,500,1,1
phase3,77,0.0,500,0,0
phase3,78,0.0,500,0,0
phase3,79,979.0,500,1,1
phase3,80,342.0,500,1,1
phase3,81,0.0,500,0,0
phase3,82,0.0,500,0,0
phase3,83,83.0,500,1,1
phase3,84,0.0,500,0,0
phase3,85,0.0,500,0,0
phase3,86,190.0,500,1,1
phase3,87,944.0,500,1,1
phase3,88,956.0,500,1,1
phase3,89,0.0,500,0,0
phase3,90,0.0,500,0,0
phase3,91,827.0,500,1,1
phase3,92,188.0,500,1,1
phase3,93,309.0,500,1,1
phase3,94,277.0,500,1,1
phase3,95,0.0,500,0,0
phase3,96,965.0,500,1,1
phase3,97,93.0,500,1,1
phase3,98,0.0,500,0,0
phase3,99,0.0,500,0,0
phase3,100,0.0,500,0,0
phase3,101,847.0,500,1,1
phase3,102,346.0,500,1,1
phase3,103,0.0,500,0,0
phase3,104,0.0,500,0,0
phase3,105,808.0,500,1,1
phase3,106,194.0,500,1,1
phase3,107,0.0,500,0,0
phase3,108,0.0,500,0,0
phase3,109,0.0,500,0,0
phase3,110,675.0,500,1,1
phase3,111,149.0,500,1,1
phase3,112,0.0,500,0,0
phase3,113,0.0,500,0,0
phase3,114,0.0,500,0,0
phase3,115,0.0,500,0,0
phase3,116,0.0,500,0,0
phase3,117,942.0,500,1,1
phase3,118,363.0,500,1,1
phase3,119,709.0,500,1,1
phase3,120,798.0,500,1,1
phase3,121,0.0,500,0,0
phase3,122,383.0,500,1,1
phase3,123,0.0,500,0,0
phase3,124,274.0,500,1,1
phase3,125,879.0,500,1,1
phase3,126,0.0,500,0,0
phase3,127,290.0,500,1,1
phase3,128,0.0,500,0,0
phase3,129,865.0,500,1,1
phase3,130,186.0,500,1,1
phase3,131,0.0,500,0,0
phase3,132,0.0,500,0,0
phase3,133,280.0,500,1,1
phase3,134,0.0,500,0,0
phase3,135,0.0,500,0,0
phase3,136,0.0,500,0,0
phase3,137,343.0,500,1,1
phase3,138,471.0,500,1,1
phase3,139,913.0,500,1,1
phase3,140,0.0,500,0,0
phase3,141,748.0,500,1,1
phase3,142,0.0,500,0,0
phase3,143,0.0,500,0,0
phase3,144,918.0,500,1,1
phase3,145,676.0,500,1,1
phase3,146,943.0,500,1,1
phase3,147,850.0,500,1,1
phase3,148,0.0,500,0,0
phase3,149,817.0,500,1,1
phase3,150,387.0,500,1,1
phase3,151,0.0,500,0,0
phase3,152,247.0,500,1,1
phase3,153,473.0,500,1,1
phase3,154,867.0,500,1,1
phase3,155,527.0,500,1,1
phase3,156,0.0,500,0,0
phase3,157,924.0,500,1,1
phase3,158,0.0,500,0,0
phase3,159,0.0,500,0,0
phase3,160,0.0,500,0,0
phase3,161,0.0,500,0,0
phase3,162,539.0,500,1,1
phase3,163,575.0,500,1,1
phase3,164,0.0,500,0,0
phase3,165,518.0,500,1,1
phase3,166,688.0,500,1,1
phase3,167,0.0,500,0,0
phase3,168,0.0,500,0,0
phase3,169,835.0,500,1,1
phase3,170,0.0,500,0,0
phase3,171,0.0,500,0,0
phase3,172,0.0,500,0,0
phase3,173,0.0,500,0,0
phase3,174,0.0,500,0,0
phase3,175,0.0,500,0,0
phase3,176,554.0,500,1,1
phase3,177,955.0,500,1,1
phase3,178,0.0,500,0,0
phase3,179,0.0,500,0,0
phase3,180,0.0,500,0,0
phase3,181,0.0,500,0,0
phase3,182,0.0,500,0,0
phase3,183,0.0,500,0,0
phase3,184,901.0,500,1,1
phase3,185,100.0,500,1,1
phase3,186,954.0,500,1,1
phase3,187,0.0,500,0,0
phase3,188,922.0,500,1,1
phase3,189,0.0,500,0,0
phase3,190,661.0,500,1,1
phase3,191,433.0,500,1,1
phase3,192,0.0,500,0,0
phase3,193,0.0,500,0,0
phase3,194,857.0,500,1,1
phase3,195,0.0,500,0,0
phase3,196,0.0,500,0,0
phase3,197,700.0,500,1,1
phase3,198,612.0,500,1,1
phase3,199,949.0,500,1,1
