policy,seed,return,length,success,caught
bc,212,0.0,500,0,0
bc,213,569.0,500,1,1
bc,214,0.0,500,0,0
bc,215,599.0,500,1,1
bc,216,651.0,500,1,1
bc,217,0.0,500,0,0
bc,218,606.0,500,1,1
bc,219,0.0,500,0,0
bc,220,0.0,500,0,0
bc,221,721.0,500,1,1
bc,222,369.0,500,1,1
bc,223,0.0,500,0,0
bc,224,518.0,500,1,1
bc,225,0.0,500,0,0
bc,226,0.0,500,0,0
bc,227,0.0,500,0,0
bc,228,0.0,500,0,0
bc,229,700.0,500,1,1
bc,230,917.0,500,1,1
bc,231,0.0,500,0,0
bc,232,506.0,500,1,1
bc,233,0.0,500,0,0
bc,234,0.0,500,0,0
bc,235,20.0,500,1,1
bc,236,0.0,500,0,0
bc,237,0.0,500,0,0
bc,238,0.0,500,0,0
bc,239,0.0,500,0,0
bc,240,0.0,500,0,0
bc,241,0.0,500,0,0
bc,242,0.0,500,0,0
bc,243,0.0,500,0,0
bc,244,0.0,500,0,0
bc,245,580.0,500,1,1
bc,246,913.0,500,1,1
bc,247,936.0,500,1,1
bc,248,31.0,500,1,1
bc,249,928.0,500,1,1
bc,250,101.0,500,1,1
bc,251,593.0,500,1,1
bc,252,0.0,500,0,0
bc,253,191.0,500,1,1
bc,254,707.0,500,1,1
bc,255,0.0,500,0,0
bc,256,855.0,500,1,1
bc,257,0.0,500,0,0
bc,258,409.0,500,1,1
bc,259,0.0,500,0,0
bc,260,0.0,500,0,0
bc,261,0.0,500,0,0
bc,262,970.0,500,1,1
bc,263,0.0,500,0,0
bc,264,161.0,500,1,1
bc,265,962.0,500,1,1
bc,266,830.0,500,1,1
bc,267,419.0,500,1,1
bc,268,0.0,500,0,0
bc,269,0.0,500,0,0
bc,270,249.0,500,1,1
bc,271,124.0,500,1,1
bc,272,0.0,500,0,0
bc,273,748.0,500,1,1
bc,274,729.0,500,1,1
bc,275,236.0,500,1,1
bc,276,0.0,500,0,0
bc,277,0.0,500,0,0
bc,278,0.0,500,0,0
bc,279,435.0,500,1,1
bc,280,0.0,500,0,0
bc,281,259.0,500,1,1
bc,282,0.0,500,0,0
bc,283,178.0,500,1,1
bc,284,0.0,500,0,0
bc,285,160.0,500,1,1
bc,286,341.0,500,1,1
bc,287,0.0,500,0,0
bc,288,0.0,500,0,0
bc,289,214.0,500,1,1
bc,290,504.0,500,1,1
bc,291,0.0,500,0,0
bc,292,0.0,500,0,0
bc,293,0.0,500,0,0
bc,294,0.0,500,0,0
bc,295,0.0,500,0,0
bc,296,0.0,500,0,0
bc,297,0.0,500,0,0
bc,298,468.0,500,1,1
bc,299,0.0,500,0,0
bc,300,516.0,500,1,1
bc,301,0.0,500,0,0
bc,302,332.0,500,1,1
bc,303,0.0,500,0,0
bc,304,926.0,500,1,1
bc,305,610.0,500,1,1
bc,306,822.0,500,1,1
bc,307,938.0,500,1,1
bc,308,164.0,500,1,1
bc,309,0.0,500,0,0
bc,310,710.0,500,1,1
bc,311,463.0,500,1,1
bc,312,720.0,500,1,1
bc,313,0.0,500,0,0
bc,314,626.0,500,1,1
bc,315,0.0,500,0,0
bc,316,0.0,500,0,0
bc,317,0.0,500,0,0
bc,318,156.0,500,1,1
bc,319,0.0,500,0,0
bc,320,816.0,500,1,1
bc,321,0.0,500,0,0
bc,322,896.0,500,1,1
bc,323,0.0,500,0,0
bc,324,321.0,500,1,1
bc,325,653.0,500,1,1
bc,326,966.0,500,1,1
bc,327,952.0,500,1,1
bc,328,0.0,500,0,0
bc,329,782.0,500,1,1
bc,330,673.0,500,1,1
bc,331,0.0,500,0,0
bc,332,185.0,500,1,1
bc,333,944.0,500,1,1
bc,334,0.0,500,0,0
bc,335,0.0,500,0,0
bc,336,960.0,500,1,1
bc,337,875.0,500,1,1
bc,338,0.0,500,0,0
bc,339,0.0,500,0,0
bc,340,0.0,500,0,0
bc,341,0.0,500,0,0
bc,342,623.0,500,1,1
bc,343,928.0,500,1,1
bc,344,0.0,500,0,0
bc,345,974.0,500,1,1
bc,346,0.0,500,0,0
bc,347,572.0,500,1,1
bc,348,0.0,500,0,0
bc,349,755.0,500,1,1
