policy,seed,return,length,success,caught
phase3,197,74.0,500,1,1
phase3,198,985.0,500,1,1
phase3,199,985.0,500,1,1
phase3,200,0.0,500,0,0
phase3,201,628.0,500,1,1
phase3,202,0.0,500,0,0
phase3,203,56.0,500,1,1
phase3,204,0.0,500,0,0
phase3,205,0.0,500,0,0
phase3,206,457.0,500,1,1
phase3,207,727.0,500,1,1
phase3,208,0.0,500,0,0
phase3,209,0.0,500,0,0
phase3,210,0.0,500,0,0
phase3,211,0.0,500,0,0
phase3,212,164.0,500,1,1
phase3,213,86.0,500,1,1
phase3,214,0.0,500,0,0
phase3,215,29.0,500,1,1
phase3,216,605.0,500,1,1
phase3,217,485.0,500,1,1
phase3,218,913.0,500,1,1
phase3,219,719.0,500,1,1
phase3,220,692.0,500,1,1
phase3,221,957.0,500,1,1
phase3,222,429.0,500,1,1
phase3,223,720.0,500,1,1
phase3,224,0.0,500,0,0
phase3,225,809.0,500,1,1
phase3,226,111.0,500,1,1
phase3,227,0.0,500,0,0
phase3,228,862.0,500,1,1
phase3,229,0.0,500,0,0
phase3,230,945.0,500,1,1
phase3,231,396.0,500,1,1
phase3,232,584.0,500,1,1
phase3,233,46.0,500,1,1
phase3,234,674.0,500,1,1
phase3,235,0.0,500,0,0
phase3,236,735.0,500,1,1
phase3,237,442.0,500,1,1
phase3,238,751.0,500,1,1
phase3,239,0.0,500,0,0
phase3,240,0.0,500,0,0
phase3,241,189.0,500,1,1
phase3,242,592.0,500,1,1
phase3,243,0.0,500,0,0
phase3,244,460.0,500,1,1
phase3,245,634.0,500,1,1
phase3,246,971.0,500,1,1
phase3,247,878.0,500,1,1
phase3,248,371.0,500,1,1
phase3,249,289.0,500,1,1
phase3,250,0.0,500,0,0
phase3,251,416.0,500,1,1
phase3,252,745.0,500,1,1
phase3,253,602.0,500,1,1
phase3,254,958.0,500,1,1
phase3,255,0.0,500,0,0
phase3,256,252.0,500,1,1
phase3,257,793.0,500,1,1
phase3,258,758.0,500,1,1
phase3,259,0.0,500,0,0
phase3,260,0.0,500,0,0
phase3,261,0.0,500,0,0
phase3,262,961.0,500,1,1
phase3,263,936.0,500,1,1
phase3,264,0.0,500,0,0
phase3,265,569.0,500,1,1
phase3,266,593.0,500,1,1
phase3,267,782.0,500,1,1
phase3,268,0.0,500,0,0
phase3,269,420.0,500,1,1
phase3,270,218.0,500,1,1
phase3,271,0.0,500,0,0
phase3,272,0.0,500,0,0
phase3,273,763.0,500,1,1
phase3,274,889.0,500,1,1
phase3,275,957.0,500,1,1
phase3,276,0.0,500,0,0
phase3,277,546.0,500,1,1
phase3,278,152.0,500,1,1
phase3,279,302.0,500,1,1
phase3,280,0.0,500,0,0
phase3,281,0.0,500,0,0
phase3,282,590.0,500,1,1
phase3,283,0.0,500,0,0
phase3,284,278.0,500,1,1
phase3,285,351.0,500,1,1
phase3,286,546.0,500,1,1
phase3,287,708.0,500,1,1
phase3,288,288.0,500,1,1
phase3,289,75.0,500,1,1
phase3,290,607.0,500,1,1
phase3,291,241.0,500,1,1
phase3,292,0.0,500,0,0
phase3,293,213.0,500,1,1
phase3,294,0.0,500,0,0
phase3,295,0.0,500,0,0
phase3,296,0.0,500,0,0
phase3,297,724.0,500,1,1
phase3,298,609.0,500,1,1
phase3,299,242.0,500,1,1
phase3,300,584.0,500,1,1
phase3,301,0.0,500,0,0
phase3,302,193.0,500,1,1
phase3,303,387.0,500,1,1
phase3,304,932.0,500,1,1
phase3,305,269.0,500,1,1
phase3,306,926.0,500,1,1
phase3,307,132.0,500,1,1
phase3,308,909.0,500,1,1
phase3,309,549.0,500,1,1
phase3,310,0.0,500,0,0
phase3,311,272.0,500,1,1
phase3,312,0.0,500,0,0
phase3,313,709.0,500,1,1
phase3,314,247.0,500,1,1
phase3,315,260.0,500,1,1
phase3,316,508.0,500,1,1
phase3,317,911.0,500,1,1
phase3,318,842.0,500,1,1
phase3,319,607.0,500,1,1
phase3,320,806.0,500,1,1
phase3,321,424.0,500,1,1
phase3,322,700.0,500,1,1
phase3,323,0.0,500,0,0
phase3,324,45.0,500,1,1
phase3,325,682.0,500,1,1
phase3,326,951.0,500,1,1
phase3,327,956.0,500,1,1
phase3,328,350.0,500,1,1
phase3,329,922.0,500,1,1
phase3,330,0.0,500,0,0
phase3,331,515.0,500,1,1
phase3,332,0.0,500,0,0
phase3,333,968.0,500,1,1
phase3,334,749.0,500,1,1
phase3,335,0.0,500,0,0
phase3,336,968.0,500,1,1
phase3,337,758.0,500,1,1
phase3,338,734.0,500,1,1
phase3,339,503.0,500,1,1
phase3,340,221.0,500,1,1
phase3,341,295.0,500,1,1
phase3,342,391.0,500,1,1
phase3,343,0.0,500,0,0
phase3,344,0.0,500,0,0
phase3,345,961.0,500,1,1
phase3,346,572.0,500,1,1
phase3,347,306.0,500,1,1
phase3,348,0.0,500,0,0
phase3,349,434.0,500,1,1
phase3,350,659.0,500,1,1
phase3,351,0.0,500,0,0
phase3,352,478.0,500,1,1
phase3,353,0.0,500,0,0
phase3,354,522.0,500,1,1
phase3,355,664.0,500,1,1
phase3,356,158.0,500,1,1
phase3,357,219.0,500,1,1
phase3,358,850.0,500,1,1
phase3,359,891.0,500,1,1
phase3,360,245.0,500,1,1
phase3,361,460.0,500,1,1
phase3,362,820.0,500,1,1
phase3,363,647.0,500,1,1
phase3,364,288.0,500,1,1
phase3,365,0.0,500,0,0
phase3,366,275.0,500,1,1
phase3,367,787.0,500,1,1
phase3,368,0.0,500,0,0
phase3,369,700.0,500,1,1
phase3,370,133.0,500,1,1
phase3,371,174.0,500,1,1
phase3,372,27.0,500,1,1
phase3,373,355.0,500,1,1
phase3,374,0.0,500,0,0
phase3,375,0.0,500,0,0
phase3,376,0.0,500,0,0
phase3,377,407.0,500,1,1
phase3,378,0.0,500,0,0
phase3,379,828.0,500,1,1
phase3,380,506.0,500,1,1
phase3,381,0.0,500,0,0
phase3,382,0.0,500,0,0
phase3,383,0.0,500,0,0
phase3,384,339.0,500,1,1
phase3,385,816.0,500,1,1
phase3,386,856.0,500,1,1
phase3,387,451.0,500,1,1
phase3,388,0.0,500,0,0
phase3,389,483.0,500,1,1
phase3,390,0.0,500,0,0
phase3,391,681.0,500,1,1
phase3,392,940.0,500,1,1
phase3,393,53.0,500,1,1
phase3,394,958.0,500,1,1
phase3,395,555.0,500,1,1
phase3,396,0.0,500,0,0
phase3,397,488.0,500,1,1
phase3,398,0.0,500,0,0
phase3,399,708.0,500,1,1
phase3,400,436.0,500,1,1
phase3,401,0.0,500,0,0
phase3,402,420.0,500,1,1
phase3,403,778.0,500,1,1
phase3,404,866.0,500,1,1
phase3,405,249.0,500,1,1
phase3,406,224.0,500,1,1
phase3,407,706.0,500,1,1
phase3,408,0.0,500,0,0
phase3,409,39.0,500,1,1
phase3,410,661.0,500,1,1
phase3,411,0.0,500,0,0
phase3,412,734.0,500,1,1
phase3,413,0.0,500,0,0
phase3,414,0.0,500,0,0
phase3,415,676.0,500,1,1
phase3,416,237.0,500,1,1
phase3,417,346.0,500,1,1
phase3,418,0.0,500,0,0
phase3,419,108.0,500,1,1
phase3,420,453.0,500,1,1
phase3,421,0.0,500,0,0
phase3,422,0.0,500,0,0
phase3,423,864.0,500,1,1
phase3,424,422.0,500,1,1
phase3,425,155.0,500,1,1
phase3,426,33.0,500,1,1
phase3,427,28.0,500,1,1
phase3,428,330.0,500,1,1
phase3,429,0.0,500,0,0
phase3,430,0.0,500,0,0
phase3,431,118.0,500,1,1
phase3,432,441.0,500,1,1
phase3,433,461.0,500,1,1
phase3,434,569.0,500,1,1
phase3,435,622.0,500,1,1
phase3,436,857.0,500,1,1
phase3,437,606.0,500,1,1
phase3,438,0.0,500,0,0
phase3,439,296.0,500,1,1
phase3,440,659.0,500,1,1
phase3,441,526.0,500,1,1
phase3,442,528.0,500,1,1
phase3,443,414.0,500,1,1
phase3,444,926.0,500,1,1
phase3,445,0.0,500,0,0
phase3,446,70.0,500,1,1
phase3,447,0.0,500,0,0
phase3,448,944.0,500,1,1
phase3,449,172.0,500,1,1
phase3,450,0.0,500,0,0
phase3,451,586.0,500,1,1
phase3,452,213.0,500,1,1
phase3,453,0.0,500,0,0
phase3,454,655.0,500,1,1
phase3,455,796.0,500,1,1
phase3,456,0.0,500,0,0
phase3,457,470.0,500,1,1
phase3,458,0.0,500,0,0
phase3,459,0.0,500,0,0
phase3,460,404.0,500,1,1
phase3,461,0.0,500,0,0
phase3,462,0.0,500,0,0
phase3,463,936.0,500,1,1
phase3,464,0.0,500,0,0
phase3,465,94.0,500,1,1
phase3,466,556.0,500,1,1
phase3,467,0.0,500,0,0
phase3,468,278.0,500,1,1
phase3,469,334.0,500,1,1
phase3,470,842.0,500,1,1
phase3,471,0.0,500,0,0
phase3,472,348.0,500,1,1
phase3,473,0.0,500,0,0
phase3,474,159.0,500,1,1
phase3,475,688.0,500,1,1
phase3,476,801.0,500,1,1
phase3,477,0.0,500,0,0
phase3,478,0.0,500,0,0
phase3,479,616.0,500,1,1
phase3,480,739.0,500,1,1
phase3,481,0.0,500,0,0
phase3,482,797.0,500,1,1
phase3,483,932.0,500,1,1
phase3,484,953.0,500,1,1
phase3,485,853.0,500,1,1
phase3,486,772.0,500,1,1
phase3,487,355.0,500,1,1
phase3,488,982.0,500,1,1
phase3,489,237.0,500,1,1
phase3,490,629.0,500,1,1
phase3,491,498.0,500,1,1
phase3,492,0.0,500,0,0
phase3,493,375.0,500,1,1
phase3,494,383.0,500,1,1
phase3,495,0.0,500,0,0
phase3,496,0.0,500,0,0
phase3,497,746.0,500,1,1
phase3,498,726.0,500,1,1
phase3,499,645.0,500,1,1
